,date,State,Rt,Climate,Region,RtNormalized,ClimateNormalized
6789,9/3/2020,NJ,1.049980848,79.5,"Region 02 NJ, NY",0.63574767,1.010766955
6790,9/4/2020,NJ,1.051030105,78,"Region 02 NJ, NY",0.642525872,0.885904075
6791,9/5/2020,NJ,1.057949113,73,"Region 02 NJ, NY",0.687222676,0.469694477
6792,9/6/2020,NJ,1.060945932,72.5,"Region 02 NJ, NY",0.706582132,0.428073517
6793,9/7/2020,NJ,1.064234543,72,"Region 02 NJ, NY",0.727826565,0.386452557
6794,9/8/2020,NJ,1.070208488,74.5,"Region 02 NJ, NY",0.766418261,0.594557356
6795,9/9/2020,NJ,1.073457525,76.5,"Region 02 NJ, NY",0.787407045,0.761041196
6796,9/10/2020,NJ,1.078840253,80,"Region 02 NJ, NY",0.822179478,1.052387914
6797,9/11/2020,NJ,1.084008654,70,"Region 02 NJ, NY",0.855567358,0.219968718
6798,9/12/2020,NJ,1.09375759,67,"Region 02 NJ, NY",0.918545502,-0.029757041
6799,9/13/2020,NJ,1.094914886,69,"Region 02 NJ, NY",0.926021636,0.136726798
6800,9/14/2020,NJ,1.103368922,68.5,"Region 02 NJ, NY",0.980634724,0.095105838
6801,9/15/2020,NJ,1.110605702,59,"Region 02 NJ, NY",1.027384336,-0.695692399
6802,9/16/2020,NJ,1.120043157,62.5,"Region 02 NJ, NY",1.088350312,-0.40434568
6803,9/17/2020,NJ,1.12378489,69,"Region 02 NJ, NY",1.112521914,0.136726798
6804,9/18/2020,NJ,1.13740205,63.5,"Region 02 NJ, NY",1.200488793,-0.32110376
6805,9/19/2020,NJ,1.142070688,56.5,"Region 02 NJ, NY",1.230648202,-0.903797198
6806,9/20/2020,NJ,1.150137692,56,"Region 02 NJ, NY",1.282761063,-0.945418158
6807,9/21/2020,NJ,1.159427079,56,"Region 02 NJ, NY",1.34277052,-0.945418158
6808,9/22/2020,NJ,1.170329257,60.5,"Region 02 NJ, NY",1.413198609,-0.570829519
6809,9/23/2020,NJ,1.17555354,69,"Region 02 NJ, NY",1.446947487,0.136726798
6810,9/24/2020,NJ,1.178229971,68,"Region 02 NJ, NY",1.464237236,0.053484878
6811,9/25/2020,NJ,1.186717955,68.5,"Region 02 NJ, NY",1.519069628,0.095105838
6812,9/26/2020,NJ,1.189032761,69,"Region 02 NJ, NY",1.534023279,0.136726798
6813,9/27/2020,NJ,1.195142165,74,"Region 02 NJ, NY",1.57349004,0.552936396
6814,9/28/2020,NJ,1.197628247,75,"Region 02 NJ, NY",1.589550134,0.636178316
6815,9/29/2020,NJ,1.193800558,70.5,"Region 02 NJ, NY",1.564823256,0.261589677
6816,9/30/2020,NJ,1.19290839,66.5,"Region 02 NJ, NY",1.559059849,-0.071378001
6817,10/1/2020,NJ,1.1894911,64,"Region 02 NJ, NY",1.53698415,-0.2794828
6818,10/2/2020,NJ,1.181678848,60.5,"Region 02 NJ, NY",1.486516988,-0.570829519
6819,10/3/2020,NJ,1.178575859,58.5,"Region 02 NJ, NY",1.466471673,-0.737313359
6820,10/4/2020,NJ,1.165548489,58,"Region 02 NJ, NY",1.382314839,-0.778934319
6821,10/5/2020,NJ,1.15691534,61,"Region 02 NJ, NY",1.326544681,-0.529208559
6822,10/6/2020,NJ,1.142226158,60.5,"Region 02 NJ, NY",1.231652539,-0.570829519
6823,10/7/2020,NJ,1.126118336,68,"Region 02 NJ, NY",1.12759598,0.053484878
6824,10/8/2020,NJ,1.111818026,59.5,"Region 02 NJ, NY",1.035215951,-0.654071439
6825,10/9/2020,NJ,1.103563823,60,"Region 02 NJ, NY",0.981893785,-0.612450479
6826,10/10/2020,NJ,1.09014262,64,"Region 02 NJ, NY",0.895192789,-0.2794828
6827,10/11/2020,NJ,1.086399383,63,"Region 02 NJ, NY",0.871011472,-0.36272472
6828,10/12/2020,NJ,1.079047825,54,"Region 02 NJ, NY",0.823520394,-1.111901997
6829,10/13/2020,NJ,1.076690376,57,"Region 02 NJ, NY",0.808291269,-0.862176238
6830,10/14/2020,NJ,1.067526152,60,"Region 02 NJ, NY",0.749090365,-0.612450479
6831,10/15/2020,NJ,1.063431163,64,"Region 02 NJ, NY",0.722636729,-0.2794828
6832,10/16/2020,NJ,1.060321532,56.5,"Region 02 NJ, NY",0.702548507,-0.903797198
6833,10/17/2020,NJ,1.060208143,54,"Region 02 NJ, NY",0.701816014,-1.111901997
6834,10/18/2020,NJ,1.056355237,52,"Region 02 NJ, NY",0.676926234,-1.278385837
6835,10/19/2020,NJ,1.058919963,57.5,"Region 02 NJ, NY",0.693494369,-0.820555278
6836,10/20/2020,NJ,1.052457629,65.5,"Region 02 NJ, NY",0.651747679,-0.154619921
6837,10/21/2020,NJ,1.052142813,66,"Region 02 NJ, NY",0.649713967,-0.112998961
6838,10/22/2020,NJ,1.059000148,67,"Region 02 NJ, NY",0.694012364,-0.029757041
6839,10/23/2020,NJ,1.055254594,65,"Region 02 NJ, NY",0.669816078,-0.196240881
6840,10/24/2020,NJ,1.048793296,60.5,"Region 02 NJ, NY",0.628076082,-0.570829519
6841,10/25/2020,NJ,1.052868847,48.5,"Region 02 NJ, NY",0.654404148,-1.569732555
6842,10/26/2020,NJ,1.05385378,53,"Region 02 NJ, NY",0.660766817,-1.195143917
6843,10/27/2020,NJ,1.055945638,57.5,"Region 02 NJ, NY",0.674280224,-0.820555278
6844,10/28/2020,NJ,1.04850842,54,"Region 02 NJ, NY",0.626235782,-1.111901997
6845,10/29/2020,NJ,1.051112753,51.5,"Region 02 NJ, NY",0.643059778,-1.320006796
6846,10/30/2020,NJ,1.057054135,41.5,"Region 02 NJ, NY",0.681441116,-2.152425993
6847,10/31/2020,NJ,1.057130379,39.5,"Region 02 NJ, NY",0.681933653,-2.318909833
6848,4/1/2020,NM,1.118599355,61,"Region 06 AR, LA, NM, OK, TX",0.871169724,-0.897136532
6849,4/2/2020,NM,1.094313913,59.5,"Region 06 AR, LA, NM, OK, TX",0.651052191,-1.035955923
6850,4/3/2020,NM,1.069317835,56.5,"Region 06 AR, LA, NM, OK, TX",0.42449362,-1.313594705
6851,4/4/2020,NM,1.045649313,55.5,"Region 06 AR, LA, NM, OK, TX",0.209967705,-1.406140966
6852,4/5/2020,NM,1.021648349,55.5,"Region 06 AR, LA, NM, OK, TX",-0.007571386,-1.406140966
6853,4/6/2020,NM,0.999798469,58,"Region 06 AR, LA, NM, OK, TX",-0.205613558,-1.174775314
6854,4/7/2020,NM,0.984145988,57,"Region 06 AR, LA, NM, OK, TX",-0.347483964,-1.267321575
6855,4/8/2020,NM,0.968404784,60,"Region 06 AR, LA, NM, OK, TX",-0.490158533,-0.989682792
6856,4/9/2020,NM,0.955317822,62,"Region 06 AR, LA, NM, OK, TX",-0.608775678,-0.804590271
6857,4/10/2020,NM,0.939344148,57,"Region 06 AR, LA, NM, OK, TX",-0.753557301,-1.267321575
6858,4/11/2020,NM,0.929663169,54.5,"Region 06 AR, LA, NM, OK, TX",-0.841303417,-1.498687226
6859,4/12/2020,NM,0.922063842,51,"Region 06 AR, LA, NM, OK, TX",-0.910181929,-1.822599139
6860,4/13/2020,NM,0.909863207,41.5,"Region 06 AR, LA, NM, OK, TX",-1.020765615,-2.701788615
6861,4/14/2020,NM,0.90060996,43,"Region 06 AR, LA, NM, OK, TX",-1.104634869,-2.562969224
6862,4/15/2020,NM,0.894234831,46.5,"Region 06 AR, LA, NM, OK, TX",-1.162417538,-2.239057312
6863,4/16/2020,NM,0.887453275,56,"Region 06 AR, LA, NM, OK, TX",-1.223883966,-1.359867835
6864,4/17/2020,NM,0.879122277,56,"Region 06 AR, LA, NM, OK, TX",-1.299394172,-1.359867835
6865,4/18/2020,NM,0.875256455,56.5,"Region 06 AR, LA, NM, OK, TX",-1.334433073,-1.313594705
6866,4/19/2020,NM,0.870174202,56,"Region 06 AR, LA, NM, OK, TX",-1.380497419,-1.359867835
6867,4/20/2020,NM,0.862334153,60,"Region 06 AR, LA, NM, OK, TX",-1.451557779,-0.989682792
6868,4/21/2020,NM,0.855159543,61,"Region 06 AR, LA, NM, OK, TX",-1.516586756,-0.897136532
6869,4/22/2020,NM,0.85191925,59.5,"Region 06 AR, LA, NM, OK, TX",-1.545956009,-1.035955923
6870,4/23/2020,NM,0.850622246,60,"Region 06 AR, LA, NM, OK, TX",-1.557711748,-0.989682792
6871,4/24/2020,NM,0.846506309,65,"Region 06 AR, LA, NM, OK, TX",-1.595017633,-0.526951489
6872,4/25/2020,NM,0.843821044,62.5,"Region 06 AR, LA, NM, OK, TX",-1.619356243,-0.758317141
6873,4/26/2020,NM,0.843455629,64.5,"Region 06 AR, LA, NM, OK, TX",-1.622668279,-0.573224619
6874,4/27/2020,NM,0.847551077,69,"Region 06 AR, LA, NM, OK, TX",-1.585548102,-0.156766446
6875,4/28/2020,NM,0.844911815,69.5,"Region 06 AR, LA, NM, OK, TX",-1.609469751,-0.110493316
6876,4/29/2020,NM,0.847795932,67.5,"Region 06 AR, LA, NM, OK, TX",-1.583328793,-0.295585837
6877,4/30/2020,NM,0.851399973,71.5,"Region 06 AR, LA, NM, OK, TX",-1.550662614,0.074599205
6878,5/1/2020,NM,0.85864305,73.5,"Region 06 AR, LA, NM, OK, TX",-1.485013068,0.259691727
6879,5/2/2020,NM,0.861708766,71,"Region 06 AR, LA, NM, OK, TX",-1.457226139,0.028326075
6880,5/3/2020,NM,0.868277678,69.5,"Region 06 AR, LA, NM, OK, TX",-1.397687066,-0.110493316
6881,5/4/2020,NM,0.87771504,70.5,"Region 06 AR, LA, NM, OK, TX",-1.312149037,-0.017947055
6882,5/5/2020,NM,0.886067924,67,"Region 06 AR, LA, NM, OK, TX",-1.236440462,-0.341858968
6883,5/6/2020,NM,0.891084837,69.5,"Region 06 AR, LA, NM, OK, TX",-1.190968343,-0.110493316
6884,5/7/2020,NM,0.901881166,74.5,"Region 06 AR, LA, NM, OK, TX",-1.093112957,0.352237988
6885,5/8/2020,NM,0.912836447,62.5,"Region 06 AR, LA, NM, OK, TX",-0.993816867,-0.758317141
6886,5/9/2020,NM,0.925505599,66,"Region 06 AR, LA, NM, OK, TX",-0.878986654,-0.434405228
6887,5/10/2020,NM,0.93440663,66,"Region 06 AR, LA, NM, OK, TX",-0.798309803,-0.434405228
6888,5/11/2020,NM,0.942673569,66,"Region 06 AR, LA, NM, OK, TX",-0.723380213,-0.434405228
6889,5/12/2020,NM,0.952421826,65.5,"Region 06 AR, LA, NM, OK, TX",-0.635024305,-0.480678359
6890,5/13/2020,NM,0.962213177,66.5,"Region 06 AR, LA, NM, OK, TX",-0.546277803,-0.388132098
6891,5/14/2020,NM,0.969013237,66.5,"Region 06 AR, LA, NM, OK, TX",-0.484643658,-0.388132098
6892,5/15/2020,NM,0.97729933,67,"Region 06 AR, LA, NM, OK, TX",-0.409540461,-0.341858968
6893,5/16/2020,NM,0.985596278,69,"Region 06 AR, LA, NM, OK, TX",-0.334338876,-0.156766446
6894,5/17/2020,NM,0.992847156,74,"Region 06 AR, LA, NM, OK, TX",-0.268618624,0.305964857
6895,5/18/2020,NM,0.9984845,76,"Region 06 AR, LA, NM, OK, TX",-0.217523064,0.491057379
6896,5/19/2020,NM,1.003047902,74,"Region 06 AR, LA, NM, OK, TX",-0.176161462,0.305964857
6897,5/20/2020,NM,1.004570985,68,"Region 06 AR, LA, NM, OK, TX",-0.162356596,-0.249312707
6898,5/21/2020,NM,1.006292617,62.5,"Region 06 AR, LA, NM, OK, TX",-0.146752128,-0.758317141
6899,5/22/2020,NM,1.010796665,63,"Region 06 AR, LA, NM, OK, TX",-0.105928497,-0.71204401
6900,5/23/2020,NM,1.014602899,69,"Region 06 AR, LA, NM, OK, TX",-0.071429688,-0.156766446
6901,5/24/2020,NM,1.013720695,67,"Region 06 AR, LA, NM, OK, TX",-0.079425777,-0.341858968
6902,5/25/2020,NM,1.019157883,65.5,"Region 06 AR, LA, NM, OK, TX",-0.030144384,-0.480678359
6903,5/26/2020,NM,1.021200662,67.5,"Region 06 AR, LA, NM, OK, TX",-0.011629116,-0.295585837
6904,5/27/2020,NM,1.02493137,73.5,"Region 06 AR, LA, NM, OK, TX",0.022185144,0.259691727
6905,5/28/2020,NM,1.028095393,77.5,"Region 06 AR, LA, NM, OK, TX",0.050863104,0.62987677
6906,5/29/2020,NM,1.02969025,77.5,"Region 06 AR, LA, NM, OK, TX",0.065318513,0.62987677
6907,5/30/2020,NM,1.031516329,79,"Region 06 AR, LA, NM, OK, TX",0.081869663,0.768696161
6908,5/31/2020,NM,1.036287318,76.5,"Region 06 AR, LA, NM, OK, TX",0.125112785,0.537330509
6909,6/1/2020,NM,1.041212339,75.5,"Region 06 AR, LA, NM, OK, TX",0.169752017,0.444784248
6910,6/2/2020,NM,1.048757072,75,"Region 06 AR, LA, NM, OK, TX",0.238135701,0.398511118
6911,6/3/2020,NM,1.055179218,77.5,"Region 06 AR, LA, NM, OK, TX",0.296344522,0.62987677
6912,6/4/2020,NM,1.062230234,80,"Region 06 AR, LA, NM, OK, TX",0.360253272,0.861242421
6913,6/5/2020,NM,1.068244665,82.5,"Region 06 AR, LA, NM, OK, TX",0.41476666,1.092608073
6914,6/6/2020,NM,1.072644961,80,"Region 06 AR, LA, NM, OK, TX",0.454649908,0.861242421
6915,6/7/2020,NM,1.078324495,75,"Region 06 AR, LA, NM, OK, TX",0.506127868,0.398511118
6916,6/8/2020,NM,1.08389395,71,"Region 06 AR, LA, NM, OK, TX",0.556608097,0.028326075
6917,6/9/2020,NM,1.090346113,62,"Region 06 AR, LA, NM, OK, TX",0.615088985,-0.804590271
6918,6/10/2020,NM,1.090196799,67.5,"Region 06 AR, LA, NM, OK, TX",0.613735638,-0.295585837
6919,6/11/2020,NM,1.096809758,74.5,"Region 06 AR, LA, NM, OK, TX",0.673673943,0.352237988
6920,6/12/2020,NM,1.096583867,76,"Region 06 AR, LA, NM, OK, TX",0.67162652,0.491057379
6921,6/13/2020,NM,1.1012718,75.5,"Region 06 AR, LA, NM, OK, TX",0.714116841,0.444784248
6922,6/14/2020,NM,1.101860908,75,"Region 06 AR, LA, NM, OK, TX",0.719456378,0.398511118
6923,6/15/2020,NM,1.0994885,78.5,"Region 06 AR, LA, NM, OK, TX",0.69795343,0.72242303
6924,6/16/2020,NM,1.097422525,74.5,"Region 06 AR, LA, NM, OK, TX",0.679227918,0.352237988
6925,6/17/2020,NM,1.093203012,77.5,"Region 06 AR, LA, NM, OK, TX",0.640983245,0.62987677
6926,6/18/2020,NM,1.089286313,73.5,"Region 06 AR, LA, NM, OK, TX",0.605483207,0.259691727
6927,6/19/2020,NM,1.088524161,74,"Region 06 AR, LA, NM, OK, TX",0.598575241,0.305964857
6928,6/20/2020,NM,1.080262458,76.5,"Region 06 AR, LA, NM, OK, TX",0.523693108,0.537330509
6929,6/21/2020,NM,1.075327939,77.5,"Region 06 AR, LA, NM, OK, TX",0.478967789,0.62987677
6930,6/22/2020,NM,1.068058937,79.5,"Region 06 AR, LA, NM, OK, TX",0.413083265,0.814969291
6931,6/23/2020,NM,1.060094405,79.5,"Region 06 AR, LA, NM, OK, TX",0.340894621,0.814969291
6932,6/24/2020,NM,1.054477908,78.5,"Region 06 AR, LA, NM, OK, TX",0.289988013,0.72242303
6933,6/25/2020,NM,1.045496425,80.5,"Region 06 AR, LA, NM, OK, TX",0.208581964,0.907515552
6934,6/26/2020,NM,1.034405047,79,"Region 06 AR, LA, NM, OK, TX",0.108052323,0.768696161
6935,6/27/2020,NM,1.028691425,79,"Region 06 AR, LA, NM, OK, TX",0.056265398,0.768696161
6936,6/28/2020,NM,1.017605012,80,"Region 06 AR, LA, NM, OK, TX",-0.044219242,0.861242421
6937,6/29/2020,NM,1.009805606,79,"Region 06 AR, LA, NM, OK, TX",-0.114911223,0.768696161
6938,6/30/2020,NM,0.998781854,76.5,"Region 06 AR, LA, NM, OK, TX",-0.214827917,0.537330509
6939,7/1/2020,NM,0.992274929,76,"Region 06 AR, LA, NM, OK, TX",-0.273805155,0.491057379
6940,7/2/2020,NM,0.985779579,77.5,"Region 06 AR, LA, NM, OK, TX",-0.332677479,0.62987677
6941,7/3/2020,NM,0.973996666,84,"Region 06 AR, LA, NM, OK, TX",-0.43947503,1.231427464
6942,7/4/2020,NM,0.965983515,81.5,"Region 06 AR, LA, NM, OK, TX",-0.512104346,1.000061812
6943,7/5/2020,NM,0.958825277,82.5,"Region 06 AR, LA, NM, OK, TX",-0.576984931,1.092608073
6944,7/6/2020,NM,0.951036702,83.5,"Region 06 AR, LA, NM, OK, TX",-0.647578743,1.185154334
6945,7/7/2020,NM,0.942505899,84,"Region 06 AR, LA, NM, OK, TX",-0.724899934,1.231427464
6946,7/8/2020,NM,0.935128353,83,"Region 06 AR, LA, NM, OK, TX",-0.791768275,1.138881203
6947,7/9/2020,NM,0.927210565,84.5,"Region 06 AR, LA, NM, OK, TX",-0.863533243,1.277700594
6948,7/10/2020,NM,0.921147691,84,"Region 06 AR, LA, NM, OK, TX",-0.918485707,1.231427464
6949,7/11/2020,NM,0.91421746,86.5,"Region 06 AR, LA, NM, OK, TX",-0.98129969,1.462793116
6950,7/12/2020,NM,0.909806384,86.5,"Region 06 AR, LA, NM, OK, TX",-1.021280645,1.462793116
6951,7/13/2020,NM,0.901536518,86,"Region 06 AR, LA, NM, OK, TX",-1.096236765,1.416519985
6952,7/14/2020,NM,0.896547252,82.5,"Region 06 AR, LA, NM, OK, TX",-1.141458298,1.092608073
6953,7/15/2020,NM,0.89047377,83,"Region 06 AR, LA, NM, OK, TX",-1.19650691,1.138881203
6954,7/16/2020,NM,0.887747429,83,"Region 06 AR, LA, NM, OK, TX",-1.221217824,1.138881203
6955,7/17/2020,NM,0.883232727,81.5,"Region 06 AR, LA, NM, OK, TX",-1.26213802,1.000061812
6956,7/18/2020,NM,0.879823683,81,"Region 06 AR, LA, NM, OK, TX",-1.293036793,0.953788682
6957,7/19/2020,NM,0.873404341,82.5,"Region 06 AR, LA, NM, OK, TX",-1.351220199,1.092608073
6958,7/20/2020,NM,0.869605677,80.5,"Region 06 AR, LA, NM, OK, TX",-1.385650396,0.907515552
6959,7/21/2020,NM,0.86900443,81.5,"Region 06 AR, LA, NM, OK, TX",-1.391099957,1.000061812
6960,7/22/2020,NM,0.867712421,75.5,"Region 06 AR, LA, NM, OK, TX",-1.402810423,0.444784248
6961,7/23/2020,NM,0.870083267,74.5,"Region 06 AR, LA, NM, OK, TX",-1.381321632,0.352237988
6962,7/24/2020,NM,0.871784041,74,"Region 06 AR, LA, NM, OK, TX",-1.365906217,0.305964857
6963,7/25/2020,NM,0.875139626,72.5,"Region 06 AR, LA, NM, OK, TX",-1.335491984,0.167145466
6964,7/26/2020,NM,0.878596551,75.5,"Region 06 AR, LA, NM, OK, TX",-1.304159229,0.444784248
6965,7/27/2020,NM,0.883524224,75,"Region 06 AR, LA, NM, OK, TX",-1.25949596,0.398511118
6966,7/28/2020,NM,0.886539,76,"Region 06 AR, LA, NM, OK, TX",-1.23217074,0.491057379
6967,7/29/2020,NM,0.889552727,81,"Region 06 AR, LA, NM, OK, TX",-1.204855027,0.953788682
6968,7/30/2020,NM,0.897232793,84,"Region 06 AR, LA, NM, OK, TX",-1.135244716,1.231427464
6969,7/31/2020,NM,0.901004397,78,"Region 06 AR, LA, NM, OK, TX",-1.101059785,0.6761499
6970,8/1/2020,NM,0.904344996,77.5,"Region 06 AR, LA, NM, OK, TX",-1.070781381,0.62987677
6971,8/2/2020,NM,0.910348858,78.5,"Region 06 AR, LA, NM, OK, TX",-1.016363788,0.72242303
6972,8/3/2020,NM,0.913637424,77.5,"Region 06 AR, LA, NM, OK, TX",-0.986557,0.62987677
6973,8/4/2020,NM,0.922212248,83,"Region 06 AR, LA, NM, OK, TX",-0.908836812,1.138881203
6974,8/5/2020,NM,0.92891489,79,"Region 06 AR, LA, NM, OK, TX",-0.848085642,0.768696161
6975,8/6/2020,NM,0.936327792,81,"Region 06 AR, LA, NM, OK, TX",-0.780896842,0.953788682
6976,8/7/2020,NM,0.942357443,78.5,"Region 06 AR, LA, NM, OK, TX",-0.726245504,0.72242303
6977,8/8/2020,NM,0.951584463,79.5,"Region 06 AR, LA, NM, OK, TX",-0.642613966,0.814969291
6978,8/9/2020,NM,0.960231445,82.5,"Region 06 AR, LA, NM, OK, TX",-0.564239755,1.092608073
6979,8/10/2020,NM,0.965898903,83,"Region 06 AR, LA, NM, OK, TX",-0.512871249,1.138881203
6980,8/11/2020,NM,0.971442926,82,"Region 06 AR, LA, NM, OK, TX",-0.462621529,1.046334943
6981,8/12/2020,NM,0.978462829,80.5,"Region 06 AR, LA, NM, OK, TX",-0.39899478,0.907515552
6982,8/13/2020,NM,0.984805368,82.5,"Region 06 AR, LA, NM, OK, TX",-0.341507498,1.092608073
6983,8/14/2020,NM,0.988238023,84.5,"Region 06 AR, LA, NM, OK, TX",-0.310394721,1.277700594
6984,8/15/2020,NM,0.993931482,85.5,"Region 06 AR, LA, NM, OK, TX",-0.258790548,1.370246855
6985,8/16/2020,NM,0.994796407,79.5,"Region 06 AR, LA, NM, OK, TX",-0.250951071,0.814969291
6986,8/17/2020,NM,0.998834327,82.5,"Region 06 AR, LA, NM, OK, TX",-0.214352314,1.092608073
6987,8/18/2020,NM,1.004929528,80.5,"Region 06 AR, LA, NM, OK, TX",-0.159106847,0.907515552
6988,8/19/2020,NM,1.003415462,82.5,"Region 06 AR, LA, NM, OK, TX",-0.172829985,1.092608073
6989,8/20/2020,NM,1.006120001,85,"Region 06 AR, LA, NM, OK, TX",-0.148316679,1.323973725
6990,8/21/2020,NM,1.010374247,84.5,"Region 06 AR, LA, NM, OK, TX",-0.109757194,1.277700594
6991,8/22/2020,NM,1.012385231,83,"Region 06 AR, LA, NM, OK, TX",-0.091530109,1.138881203
6992,8/23/2020,NM,1.014140262,82.5,"Region 06 AR, LA, NM, OK, TX",-0.07562292,1.092608073
6993,8/24/2020,NM,1.017010785,80.5,"Region 06 AR, LA, NM, OK, TX",-0.049605175,0.907515552
6994,8/25/2020,NM,1.02104969,78.5,"Region 06 AR, LA, NM, OK, TX",-0.012997491,0.72242303
6995,8/26/2020,NM,1.025298724,79.5,"Region 06 AR, LA, NM, OK, TX",0.025514754,0.814969291
6996,8/27/2020,NM,1.033752213,79,"Region 06 AR, LA, NM, OK, TX",0.10213519,0.768696161
6997,8/28/2020,NM,1.03743703,80.5,"Region 06 AR, LA, NM, OK, TX",0.135533504,0.907515552
6998,8/29/2020,NM,1.040720659,80,"Region 06 AR, LA, NM, OK, TX",0.165295545,0.861242421
6999,8/30/2020,NM,1.05175962,77,"Region 06 AR, LA, NM, OK, TX",0.26535009,0.583603639
7000,8/31/2020,NM,1.061815169,76,"Region 06 AR, LA, NM, OK, TX",0.356491221,0.491057379
7001,9/1/2020,NM,1.065760573,67.5,"Region 06 AR, LA, NM, OK, TX",0.392251434,-0.295585837
7002,9/2/2020,NM,1.078448676,71.5,"Region 06 AR, LA, NM, OK, TX",0.507253415,0.074599205
7003,9/3/2020,NM,1.091784789,77,"Region 06 AR, LA, NM, OK, TX",0.628128806,0.583603639
7004,9/4/2020,NM,1.105376037,79.5,"Region 06 AR, LA, NM, OK, TX",0.75131668,0.814969291
7005,9/5/2020,NM,1.112803176,81,"Region 06 AR, LA, NM, OK, TX",0.818634521,0.953788682
7006,9/6/2020,NM,1.12621617,79.5,"Region 06 AR, LA, NM, OK, TX",0.940206743,0.814969291
7007,9/7/2020,NM,1.139736926,81,"Region 06 AR, LA, NM, OK, TX",1.062755694,0.953788682
7008,9/8/2020,NM,1.149716647,61,"Region 06 AR, LA, NM, OK, TX",1.153209538,-0.897136532
7009,9/9/2020,NM,1.163242232,43.5,"Region 06 AR, LA, NM, OK, TX",1.275802258,-2.516696094
7010,9/10/2020,NM,1.178935737,48.5,"Region 06 AR, LA, NM, OK, TX",1.418044495,-2.05396479
7011,9/11/2020,NM,1.185205748,60.5,"Region 06 AR, LA, NM, OK, TX",1.4748744,-0.943409662
7012,9/12/2020,NM,1.195153072,64.5,"Region 06 AR, LA, NM, OK, TX",1.565034604,-0.573224619
7013,9/13/2020,NM,1.207476088,67.5,"Region 06 AR, LA, NM, OK, TX",1.676727522,-0.295585837
7014,9/14/2020,NM,1.215255992,68,"Region 06 AR, LA, NM, OK, TX",1.747242742,-0.249312707
7015,9/15/2020,NM,1.223592122,68.5,"Region 06 AR, LA, NM, OK, TX",1.822799463,-0.203039577
7016,9/16/2020,NM,1.223846609,72,"Region 06 AR, LA, NM, OK, TX",1.825106073,0.120872336
7017,9/17/2020,NM,1.226145324,71.5,"Region 06 AR, LA, NM, OK, TX",1.845941085,0.074599205
7018,9/18/2020,NM,1.229298647,70,"Region 06 AR, LA, NM, OK, TX",1.874522063,-0.064220186
7019,9/19/2020,NM,1.235374592,66,"Region 06 AR, LA, NM, OK, TX",1.929592999,-0.434405228
7020,9/20/2020,NM,1.236636178,70.5,"Region 06 AR, LA, NM, OK, TX",1.941027718,-0.017947055
7021,9/21/2020,NM,1.235999591,72.5,"Region 06 AR, LA, NM, OK, TX",1.935257843,0.167145466
7022,9/22/2020,NM,1.237776765,72,"Region 06 AR, LA, NM, OK, TX",1.95136573,0.120872336
7023,9/23/2020,NM,1.236344278,75,"Region 06 AR, LA, NM, OK, TX",1.938382005,0.398511118
7024,9/24/2020,NM,1.232966431,74.5,"Region 06 AR, LA, NM, OK, TX",1.907765994,0.352237988
7025,9/25/2020,NM,1.22922412,73.5,"Region 06 AR, LA, NM, OK, TX",1.873846568,0.259691727
7026,9/26/2020,NM,1.219294268,75,"Region 06 AR, LA, NM, OK, TX",1.783844726,0.398511118
7027,9/27/2020,NM,1.223071816,72.5,"Region 06 AR, LA, NM, OK, TX",1.818083532,0.167145466
7028,9/28/2020,NM,1.213813281,58,"Region 06 AR, LA, NM, OK, TX",1.734166349,-1.174775314
7029,9/29/2020,NM,1.209499216,60,"Region 06 AR, LA, NM, OK, TX",1.695064679,-0.989682792
7030,9/30/2020,NM,1.198750239,67,"Region 06 AR, LA, NM, OK, TX",1.59763848,-0.341858968
7031,10/1/2020,NM,1.190001268,70,"Region 06 AR, LA, NM, OK, TX",1.518339865,-0.064220186
7032,10/2/2020,NM,1.185598408,66,"Region 06 AR, LA, NM, OK, TX",1.478433378,-0.434405228
7033,10/3/2020,NM,1.178708629,65.5,"Region 06 AR, LA, NM, OK, TX",1.415986042,-0.480678359
7034,10/4/2020,NM,1.170757855,64.5,"Region 06 AR, LA, NM, OK, TX",1.343922097,-0.573224619
7035,10/5/2020,NM,1.16688778,68,"Region 06 AR, LA, NM, OK, TX",1.308844647,-0.249312707
7036,10/6/2020,NM,1.161233267,69,"Region 06 AR, LA, NM, OK, TX",1.257593472,-0.156766446
7037,10/7/2020,NM,1.157078951,69,"Region 06 AR, LA, NM, OK, TX",1.219939729,-0.156766446
7038,10/8/2020,NM,1.144856736,68,"Region 06 AR, LA, NM, OK, TX",1.109160448,-0.249312707
7039,10/9/2020,NM,1.140725468,68,"Region 06 AR, LA, NM, OK, TX",1.071715606,-0.249312707
7040,10/10/2020,NM,1.136649229,66,"Region 06 AR, LA, NM, OK, TX",1.034769535,-0.434405228
7041,10/11/2020,NM,1.133660627,65,"Region 06 AR, LA, NM, OK, TX",1.00768155,-0.526951489
7042,10/12/2020,NM,1.130701835,60.5,"Region 06 AR, LA, NM, OK, TX",0.980863755,-0.943409662
7043,10/13/2020,NM,1.124220636,63,"Region 06 AR, LA, NM, OK, TX",0.922119692,-0.71204401
7044,10/14/2020,NM,1.120925867,68,"Region 06 AR, LA, NM, OK, TX",0.892256681,-0.249312707
7045,10/15/2020,NM,1.117469859,64.5,"Region 06 AR, LA, NM, OK, TX",0.860932238,-0.573224619
