date,State,Rt,Climate,Region
4/27/2020,SD,0.853625985,64.5,"Region 08 CO, MT, ND, SD, UT, WY"
4/28/2020,SD,0.843302161,58.5,"Region 08 CO, MT, ND, SD, UT, WY"
4/29/2020,SD,0.840961204,57.5,"Region 08 CO, MT, ND, SD, UT, WY"
4/30/2020,SD,0.834448273,54.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/1/2020,SD,0.829221913,72.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/2/2020,SD,0.822100955,60,"Region 08 CO, MT, ND, SD, UT, WY"
5/3/2020,SD,0.818720538,59.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/4/2020,SD,0.816819221,53.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/5/2020,SD,0.813871278,49.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/6/2020,SD,0.813985133,53.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/7/2020,SD,0.811759608,48,"Region 08 CO, MT, ND, SD, UT, WY"
5/8/2020,SD,0.815595824,45.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/9/2020,SD,0.819739525,49,"Region 08 CO, MT, ND, SD, UT, WY"
5/10/2020,SD,0.819506652,42,"Region 08 CO, MT, ND, SD, UT, WY"
5/11/2020,SD,0.824680218,46,"Region 08 CO, MT, ND, SD, UT, WY"
5/12/2020,SD,0.828004696,46.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/13/2020,SD,0.835191286,51.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/14/2020,SD,0.842537993,61,"Region 08 CO, MT, ND, SD, UT, WY"
5/15/2020,SD,0.854170131,56,"Region 08 CO, MT, ND, SD, UT, WY"
5/16/2020,SD,0.867924505,56.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/17/2020,SD,0.882626221,56.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/18/2020,SD,0.901098447,55.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/19/2020,SD,0.919798316,56,"Region 08 CO, MT, ND, SD, UT, WY"
5/20/2020,SD,0.936724037,63,"Region 08 CO, MT, ND, SD, UT, WY"
5/21/2020,SD,0.955597789,64,"Region 08 CO, MT, ND, SD, UT, WY"
5/22/2020,SD,0.970182379,64,"Region 08 CO, MT, ND, SD, UT, WY"
5/23/2020,SD,0.985201281,68,"Region 08 CO, MT, ND, SD, UT, WY"
5/24/2020,SD,0.999150791,70,"Region 08 CO, MT, ND, SD, UT, WY"
5/25/2020,SD,1.019932065,63,"Region 08 CO, MT, ND, SD, UT, WY"
5/26/2020,SD,1.034193016,62,"Region 08 CO, MT, ND, SD, UT, WY"
5/27/2020,SD,1.04582766,66,"Region 08 CO, MT, ND, SD, UT, WY"
5/28/2020,SD,1.059699764,65.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/29/2020,SD,1.073765142,61.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/30/2020,SD,1.080359836,63.5,"Region 08 CO, MT, ND, SD, UT, WY"
5/31/2020,SD,1.084165761,66.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/1/2020,SD,1.085584068,82,"Region 08 CO, MT, ND, SD, UT, WY"
6/2/2020,SD,1.09280339,80,"Region 08 CO, MT, ND, SD, UT, WY"
6/3/2020,SD,1.091052793,73,"Region 08 CO, MT, ND, SD, UT, WY"
6/4/2020,SD,1.093615414,74,"Region 08 CO, MT, ND, SD, UT, WY"
6/5/2020,SD,1.094693311,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/6/2020,SD,1.087876954,74.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/7/2020,SD,1.082126388,87.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/8/2020,SD,1.081356297,85.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/9/2020,SD,1.075330429,71.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/10/2020,SD,1.068036049,65,"Region 08 CO, MT, ND, SD, UT, WY"
6/11/2020,SD,1.0610395,70,"Region 08 CO, MT, ND, SD, UT, WY"
6/12/2020,SD,1.053484674,71.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/13/2020,SD,1.04730474,75.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/14/2020,SD,1.039851261,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/15/2020,SD,1.030440471,83,"Region 08 CO, MT, ND, SD, UT, WY"
6/16/2020,SD,1.02606454,83.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/17/2020,SD,1.015949513,82,"Region 08 CO, MT, ND, SD, UT, WY"
6/18/2020,SD,1.006273993,69,"Region 08 CO, MT, ND, SD, UT, WY"
6/19/2020,SD,0.999121071,66.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/20/2020,SD,0.989217067,69.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/21/2020,SD,0.98318418,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/22/2020,SD,0.979628862,66.5,"Region 08 CO, MT, ND, SD, UT, WY"
6/23/2020,SD,0.974992871,67,"Region 08 CO, MT, ND, SD, UT, WY"
6/24/2020,SD,0.97214922,69,"Region 08 CO, MT, ND, SD, UT, WY"
6/25/2020,SD,0.96803171,75,"Region 08 CO, MT, ND, SD, UT, WY"
6/26/2020,SD,0.967955125,77,"Region 08 CO, MT, ND, SD, UT, WY"
6/27/2020,SD,0.965434108,75,"Region 08 CO, MT, ND, SD, UT, WY"
6/28/2020,SD,0.969845108,78,"Region 08 CO, MT, ND, SD, UT, WY"
6/29/2020,SD,0.973408269,80,"Region 08 CO, MT, ND, SD, UT, WY"
6/30/2020,SD,0.980008951,84,"Region 08 CO, MT, ND, SD, UT, WY"
7/1/2020,SD,0.980519849,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/2/2020,SD,0.989360477,80,"Region 08 CO, MT, ND, SD, UT, WY"
7/3/2020,SD,0.997821067,79,"Region 08 CO, MT, ND, SD, UT, WY"
7/4/2020,SD,1.002044811,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/5/2020,SD,1.009877266,80,"Region 08 CO, MT, ND, SD, UT, WY"
7/6/2020,SD,1.020492557,77.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/7/2020,SD,1.030415652,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/8/2020,SD,1.045292884,83.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/9/2020,SD,1.05150894,79,"Region 08 CO, MT, ND, SD, UT, WY"
7/10/2020,SD,1.061536338,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/11/2020,SD,1.069755175,74.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/12/2020,SD,1.0796998,72.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/13/2020,SD,1.08886366,80,"Region 08 CO, MT, ND, SD, UT, WY"
7/14/2020,SD,1.096356875,68,"Region 08 CO, MT, ND, SD, UT, WY"
7/15/2020,SD,1.112327067,68.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/16/2020,SD,1.119108031,73.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/17/2020,SD,1.123774487,82.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/18/2020,SD,1.129510627,81,"Region 08 CO, MT, ND, SD, UT, WY"
7/19/2020,SD,1.138887059,73.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/20/2020,SD,1.141184515,74.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/21/2020,SD,1.144422287,72,"Region 08 CO, MT, ND, SD, UT, WY"
7/22/2020,SD,1.14863834,72,"Region 08 CO, MT, ND, SD, UT, WY"
7/23/2020,SD,1.155314319,77,"Region 08 CO, MT, ND, SD, UT, WY"
7/24/2020,SD,1.163511031,84.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/25/2020,SD,1.167612432,82,"Region 08 CO, MT, ND, SD, UT, WY"
7/26/2020,SD,1.169976799,75.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/27/2020,SD,1.171474124,73.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/28/2020,SD,1.179598079,81,"Region 08 CO, MT, ND, SD, UT, WY"
7/29/2020,SD,1.182734807,75.5,"Region 08 CO, MT, ND, SD, UT, WY"
7/30/2020,SD,1.185403682,72,"Region 08 CO, MT, ND, SD, UT, WY"
7/31/2020,SD,1.189704878,72,"Region 08 CO, MT, ND, SD, UT, WY"
8/1/2020,SD,1.1942587,72.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/2/2020,SD,1.201450571,69,"Region 08 CO, MT, ND, SD, UT, WY"
8/3/2020,SD,1.203882674,64.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/4/2020,SD,1.201940496,65,"Region 08 CO, MT, ND, SD, UT, WY"
8/5/2020,SD,1.206931805,70,"Region 08 CO, MT, ND, SD, UT, WY"
8/6/2020,SD,1.209993554,74.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/7/2020,SD,1.208046412,78,"Region 08 CO, MT, ND, SD, UT, WY"
8/8/2020,SD,1.204705197,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/9/2020,SD,1.197769413,79,"Region 08 CO, MT, ND, SD, UT, WY"
8/10/2020,SD,1.195659174,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/11/2020,SD,1.186076571,72.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/12/2020,SD,1.168954934,79.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/13/2020,SD,1.158410691,81,"Region 08 CO, MT, ND, SD, UT, WY"
8/14/2020,SD,1.144469223,75,"Region 08 CO, MT, ND, SD, UT, WY"
8/15/2020,SD,1.129326351,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/16/2020,SD,1.115761049,77.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/17/2020,SD,1.097220245,72,"Region 08 CO, MT, ND, SD, UT, WY"
8/18/2020,SD,1.083444472,70,"Region 08 CO, MT, ND, SD, UT, WY"
8/19/2020,SD,1.071845168,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/20/2020,SD,1.057990827,76.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/21/2020,SD,1.046320357,81,"Region 08 CO, MT, ND, SD, UT, WY"
8/22/2020,SD,1.035965681,81.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/23/2020,SD,1.029662777,81.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/24/2020,SD,1.02322995,83.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/25/2020,SD,1.020867067,85,"Region 08 CO, MT, ND, SD, UT, WY"
8/26/2020,SD,1.018351943,84,"Region 08 CO, MT, ND, SD, UT, WY"
8/27/2020,SD,1.019379232,80,"Region 08 CO, MT, ND, SD, UT, WY"
8/28/2020,SD,1.018821999,73.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/29/2020,SD,1.023496188,66.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/30/2020,SD,1.026273103,70,"Region 08 CO, MT, ND, SD, UT, WY"
8/31/2020,SD,1.030917533,65,"Region 08 CO, MT, ND, SD, UT, WY"
9/1/2020,SD,1.036437956,68.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/2/2020,SD,1.044265558,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/3/2020,SD,1.048346322,64,"Region 08 CO, MT, ND, SD, UT, WY"
9/4/2020,SD,1.054049365,69.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/5/2020,SD,1.057370175,69,"Region 08 CO, MT, ND, SD, UT, WY"
9/6/2020,SD,1.069048072,77,"Region 08 CO, MT, ND, SD, UT, WY"
9/7/2020,SD,1.07121846,55.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/8/2020,SD,1.076725294,46.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/9/2020,SD,1.081966347,46.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/10/2020,SD,1.084478817,54,"Region 08 CO, MT, ND, SD, UT, WY"
9/11/2020,SD,1.082172477,54,"Region 08 CO, MT, ND, SD, UT, WY"
9/12/2020,SD,1.082815856,61,"Region 08 CO, MT, ND, SD, UT, WY"
9/13/2020,SD,1.088715194,66.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/14/2020,SD,1.090331969,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/15/2020,SD,1.090376146,74,"Region 08 CO, MT, ND, SD, UT, WY"
9/16/2020,SD,1.088060365,61.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/17/2020,SD,1.092315842,55,"Region 08 CO, MT, ND, SD, UT, WY"
9/18/2020,SD,1.093693947,57.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/19/2020,SD,1.091392958,65.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/20/2020,SD,1.091924458,69,"Region 08 CO, MT, ND, SD, UT, WY"
9/21/2020,SD,1.095162377,72.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/22/2020,SD,1.100899817,73,"Region 08 CO, MT, ND, SD, UT, WY"
9/23/2020,SD,1.109763872,75,"Region 08 CO, MT, ND, SD, UT, WY"
9/24/2020,SD,1.108742288,70,"Region 08 CO, MT, ND, SD, UT, WY"
9/25/2020,SD,1.113598405,68.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/26/2020,SD,1.118600424,64,"Region 08 CO, MT, ND, SD, UT, WY"
9/27/2020,SD,1.125759695,61,"Region 08 CO, MT, ND, SD, UT, WY"
9/28/2020,SD,1.126533866,52,"Region 08 CO, MT, ND, SD, UT, WY"
9/29/2020,SD,1.129811324,61,"Region 08 CO, MT, ND, SD, UT, WY"
9/30/2020,SD,1.132772503,59,"Region 08 CO, MT, ND, SD, UT, WY"
10/1/2020,SD,1.139520613,44.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/2/2020,SD,1.138542582,44.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/3/2020,SD,1.136099901,46.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/4/2020,SD,1.132877025,46.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/5/2020,SD,1.131984544,64,"Region 08 CO, MT, ND, SD, UT, WY"
10/6/2020,SD,1.135589103,64,"Region 08 CO, MT, ND, SD, UT, WY"
10/7/2020,SD,1.135243083,60.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/8/2020,SD,1.13735438,58,"Region 08 CO, MT, ND, SD, UT, WY"
10/9/2020,SD,1.141097018,71,"Region 08 CO, MT, ND, SD, UT, WY"
10/10/2020,SD,1.142181683,58,"Region 08 CO, MT, ND, SD, UT, WY"
10/11/2020,SD,1.144134018,68,"Region 08 CO, MT, ND, SD, UT, WY"
10/12/2020,SD,1.14299621,56,"Region 08 CO, MT, ND, SD, UT, WY"
10/13/2020,SD,1.144540358,53.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/14/2020,SD,1.145996928,52,"Region 08 CO, MT, ND, SD, UT, WY"
10/15/2020,SD,1.145710629,41.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/16/2020,SD,1.142900299,44,"Region 08 CO, MT, ND, SD, UT, WY"
10/17/2020,SD,1.142501596,48.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/18/2020,SD,1.142761664,34.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/19/2020,SD,1.145954757,34.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/20/2020,SD,1.144198429,40,"Region 08 CO, MT, ND, SD, UT, WY"
10/21/2020,SD,1.146083505,37,"Region 08 CO, MT, ND, SD, UT, WY"
10/22/2020,SD,1.150282375,33,"Region 08 CO, MT, ND, SD, UT, WY"
10/23/2020,SD,1.143890347,28,"Region 08 CO, MT, ND, SD, UT, WY"
10/24/2020,SD,1.142348775,22.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/25/2020,SD,1.145851828,22,"Region 08 CO, MT, ND, SD, UT, WY"
10/26/2020,SD,1.149853476,19,"Region 08 CO, MT, ND, SD, UT, WY"
10/27/2020,SD,1.148762506,23.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/28/2020,SD,1.144586925,37.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/29/2020,SD,1.152392578,34.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/30/2020,SD,1.153907025,39,"Region 08 CO, MT, ND, SD, UT, WY"
10/31/2020,SD,1.15887475,48,"Region 08 CO, MT, ND, SD, UT, WY"
4/1/2020,TN,0.962327279,49.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/2/2020,TN,0.957173296,53,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/3/2020,TN,0.954658698,58.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/4/2020,TN,0.948830473,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/5/2020,TN,0.947552496,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/6/2020,TN,0.946884513,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/7/2020,TN,0.947848324,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/8/2020,TN,0.946879926,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/9/2020,TN,0.949364117,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/10/2020,TN,0.947831654,48,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/11/2020,TN,0.948606878,53,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/12/2020,TN,0.947372035,59.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/13/2020,TN,0.942876746,54.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/14/2020,TN,0.940739413,43.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/15/2020,TN,0.94048312,46,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/16/2020,TN,0.937098301,52,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/17/2020,TN,0.932450979,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/18/2020,TN,0.931174553,49.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/19/2020,TN,0.933163955,54,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/20/2020,TN,0.933272398,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/21/2020,TN,0.931850395,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/22/2020,TN,0.934341678,56,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/23/2020,TN,0.939180191,62.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/24/2020,TN,0.942870639,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/25/2020,TN,0.952808992,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/26/2020,TN,0.959418136,48.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/27/2020,TN,0.964403978,55,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/28/2020,TN,0.975311455,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/29/2020,TN,0.986596652,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/30/2020,TN,0.998307657,59.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/1/2020,TN,1.013536958,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/2/2020,TN,1.023797844,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/3/2020,TN,1.03627503,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/4/2020,TN,1.048409255,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/5/2020,TN,1.061680659,62,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/6/2020,TN,1.066009579,55,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/7/2020,TN,1.074574838,58,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/8/2020,TN,1.080115521,51.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/9/2020,TN,1.085505842,49.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/10/2020,TN,1.090775869,55.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/11/2020,TN,1.094501144,53,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/12/2020,TN,1.095969902,55.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/13/2020,TN,1.092802855,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/14/2020,TN,1.088857368,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/15/2020,TN,1.087803433,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/16/2020,TN,1.084447858,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/17/2020,TN,1.080998364,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/18/2020,TN,1.08052629,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/19/2020,TN,1.073399701,64.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/20/2020,TN,1.070856416,63,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/21/2020,TN,1.066501154,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/22/2020,TN,1.067277494,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/23/2020,TN,1.063410184,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/24/2020,TN,1.064633585,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/25/2020,TN,1.066961776,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/26/2020,TN,1.070096581,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/27/2020,TN,1.073437941,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/28/2020,TN,1.074295082,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/29/2020,TN,1.076854328,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/30/2020,TN,1.081161186,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/31/2020,TN,1.084169968,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/1/2020,TN,1.087927556,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/2/2020,TN,1.090455632,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/3/2020,TN,1.092129926,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/4/2020,TN,1.095692101,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/5/2020,TN,1.097601172,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/6/2020,TN,1.098367841,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/7/2020,TN,1.09443955,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/8/2020,TN,1.094227596,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/9/2020,TN,1.090664287,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/10/2020,TN,1.084806598,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/11/2020,TN,1.08370626,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/12/2020,TN,1.077367056,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/13/2020,TN,1.076569656,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/14/2020,TN,1.069690659,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/15/2020,TN,1.063079054,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/16/2020,TN,1.061915569,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/17/2020,TN,1.058466933,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/18/2020,TN,1.054322262,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/19/2020,TN,1.051612002,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/20/2020,TN,1.049563822,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/21/2020,TN,1.04972335,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/22/2020,TN,1.046115872,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/23/2020,TN,1.041912505,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/24/2020,TN,1.041572491,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/25/2020,TN,1.035570589,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/26/2020,TN,1.035282347,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/27/2020,TN,1.03474499,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/28/2020,TN,1.030453114,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/29/2020,TN,1.029810408,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/30/2020,TN,1.028175601,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/1/2020,TN,1.026980849,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/2/2020,TN,1.02278152,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/3/2020,TN,1.019955727,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/4/2020,TN,1.015511997,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/5/2020,TN,1.007105479,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/6/2020,TN,1.001998269,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/7/2020,TN,0.995457897,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/8/2020,TN,0.995333783,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/9/2020,TN,0.988153891,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/10/2020,TN,0.984461558,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/11/2020,TN,0.97747432,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/12/2020,TN,0.973617914,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/13/2020,TN,0.964681937,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/14/2020,TN,0.962523438,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/15/2020,TN,0.951901244,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/16/2020,TN,0.94616956,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/17/2020,TN,0.943577679,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/18/2020,TN,0.939287725,87,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/19/2020,TN,0.93878594,87,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/20/2020,TN,0.932534743,86.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/21/2020,TN,0.928674045,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/22/2020,TN,0.923933323,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/23/2020,TN,0.922734266,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
